X0,U01,U02,U03,U04,U05,U06,U07,U08,U09,U10,T,Y
35.46,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,7.0,38.56
35.46,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,8.0,38.95
35.46,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,9.0,39.4
35.46,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,10.0,39.91
36.04,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,36.04
36.04,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2.0,36.69
36.04,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,3.0,37.01
36.04,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,4.0,37.66
36.04,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,5.0,37.98
36.04,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,6.0,38.56
36.04,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,7.0,38.95
36.04,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,8.0,39.4
36.04,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,9.0,39.91
36.04,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,10.0,40.23
36.69,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,36.69
36.69,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2.0,37.01
36.69,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,3.0,37.66
36.69,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,4.0,37.98
36.69,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,5.0,38.56
36.69,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,6.0,38.95
36.69,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,7.0,39.4
36.69,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,8.0,39.91
36.69,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,9.0,40.23
36.69,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,10.0,40.56
37.01,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,37.01
37.01,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2.0,37.66
37.01,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,3.0,37.98
37.01,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,4.0,38.56
37.01,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,5.0,38.95
37.01,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,6.0,39.4
37.01,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,7.0,39.91
37.01,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,8.0,40.23
37.01,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,9.0,40.56
37.01,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,10.0,40.94
37.66,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,37.66
37.66,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2.0,37.98
37.66,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,3.0,38.56
37.66,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,4.0,38.95
37.66,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,5.0,39.4
37.66,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,6.0,39.91
37.66,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,7.0,40.23
37.66,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,8.0,40.56
37.66,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,9.0,40.94
37.66,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,10.0,41.36
37.98,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,37.98
37.98,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2.0,38.56
37.98,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,3.0,38.95
37.98,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,4.0,39.4
37.98,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,5.0,39.91
37.98,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,6.0,40.23
37.98,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,7.0,40.56
37.98,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,8.0,40.94
37.98,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,9.0,41.36
37.98,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,10.0,41.78
38.56,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,38.56
38.56,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2.0,38.95
38.56,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,3.0,39.4
38.56,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,4.0,39.91
38.56,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,5.0,40.23
38.56,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,6.0,40.56
38.56,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,7.0,40.94
38.56,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,8.0,41.36
38.56,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,9.0,41.78
38.56,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,10.0,42.17
38.95,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,38.95
38.95,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2.0,39.4
38.95,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,3.0,39.91
38.95,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,4.0,40.23
38.95,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,5.0,40.56
38.95,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,6.0,40.94
38.95,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,7.0,41.36
38.95,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,8.0,41.78
38.95,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,9.0,42.17
38.95,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,10.0,42.49
39.4,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,39.4
39.4,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2.0,39.91
39.4,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,3.0,40.23
39.4,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,4.0,40.56
39.4,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,5.0,40.94
39.4,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,6.0,41.36
39.4,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,7.0,41.78
39.4,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,8.0,42.17
39.4,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,9.0,42.49
39.4,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,10.0,42.81
39.91,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,39.91
39.91,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2.0,40.23
39.91,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,3.0,40.56
39.91,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,4.0,40.94
39.91,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,5.0,41.36
39.91,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,6.0,41.78
39.91,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,7.0,42.17
39.91,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,8.0,42.49
39.91,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,9.0,42.81
39.91,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,10.0,43.07
40.23,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,40.23
40.23,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2.0,40.56
40.23,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,3.0,40.94
40.23,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,4.0,41.36
40.23,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,5.0,41.78
40.23,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,6.0,42.17
40.23,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,7.0,42.49
40.23,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,8.0,42.81
40.23,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,9.0,43.07
40.23,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,10.0,43.39
40.56,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,40.56
40.56,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2.0,40.94
40.56,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,3.0,41.36
40.56,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,4.0,41.78
40.56,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,5.0,42.17
40.56,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,6.0,42.49
40.56,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,7.0,42.81
40.56,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,8.0,43.07
40.56,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,9.0,43.39
40.56,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,10.0,43.71
40.94,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,40.94
40.94,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2.0,41.36
40.94,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,3.0,41.78
40.94,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,4.0,42.17
40.94,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,5.0,42.49
40.94,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,6.0,42.81
40.94,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,7.0,43.07
40.94,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,8.0,43.39
40.94,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,9.0,43.71
40.94,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,10.0,43.78
41.36,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,41.36
41.36,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2.0,41.78
41.36,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,3.0,42.17
41.36,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,4.0,42.49
41.36,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,5.0,42.81
41.36,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,6.0,43.07
41.36,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,7.0,43.39
41.36,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,8.0,43.71
41.36,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,9.0,43.78
41.36,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,10.0,44.13
41.78,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,41.78
41.78,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2.0,42.17
41.78,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,3.0,42.49
41.78,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,4.0,42.81
41.78,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,5.0,43.07
41.78,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,6.0,43.39
41.78,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,7.0,43.71
41.78,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,8.0,43.78
41.78,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,9.0,44.13
41.78,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,10.0,44.42
42.17,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,42.17
42.17,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2.0,42.49
42.17,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,3.0,42.81
42.17,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,4.0,43.07
42.17,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,5.0,43.39
42.17,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,6.0,43.71
42.17,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,7.0,43.78
42.17,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,8.0,44.13
42.17,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,9.0,44.42
42.17,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,10.0,44.75
42.49,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,42.49
42.49,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2.0,42.81
42.49,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,3.0,43.07
42.49,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,4.0,43.39
42.49,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,5.0,43.71
42.49,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,6.0,43.78
42.49,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,7.0,44.13
42.49,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,8.0,44.42
42.49,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,9.0,44.75
42.49,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,10.0,45.04
42.81,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,42.81
42.81,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2.0,43.07
42.81,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,3.0,43.39
42.81,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,4.0,43.71
42.81,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,5.0,43.78
42.81,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,6.0,44.13
42.81,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,7.0,44.42
42.81,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,8.0,44.75
42.81,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,9.0,45.04
42.81,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,10.0,45.2
43.07,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,43.07
43.07,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2.0,43.39
43.07,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,3.0,43.71
43.07,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,4.0,43.78
43.07,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,5.0,44.13
43.07,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,6.0,44.42
43.07,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,7.0,44.75
43.07,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,8.0,45.04
43.07,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,9.0,45.2
43.07,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,10.0,45.39
43.39,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,43.39
43.39,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2.0,43.71
43.39,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,3.0,43.78
43.39,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,4.0,44.13
43.39,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,5.0,44.42
43.39,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,6.0,44.75
43.39,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,7.0,45.04
43.39,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,8.0,45.2
43.39,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,9.0,45.39
43.39,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,10.0,45.71
43.71,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,43.71
43.71,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2.0,43.78
43.71,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,3.0,44.13
43.71,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,4.0,44.42
43.71,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,5.0,44.75
43.71,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,6.0,45.04
43.71,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,7.0,45.2
43.71,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,8.0,45.39
43.71,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,9.0,45.71
43.71,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,10.0,45.84
43.78,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,43.78
43.78,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2.0,44.13
43.78,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,3.0,44.42
43.78,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,4.0,44.75
43.78,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,5.0,45.04
43.78,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,6.0,45.2
43.78,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,7.0,45.39
43.78,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,8.0,45.71
43.78,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,9.0,45.84
43.78,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,10.0,46.04
44.13,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,44.13
44.13,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2.0,44.42
44.13,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,3.0,44.75
44.13,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,4.0,45.04
44.13,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,5.0,45.2
44.13,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,6.0,45.39
44.13,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,7.0,45.71
44.13,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,8.0,45.84
44.13,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,9.0,46.04
44.13,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,10.0,46.23
44.42,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,44.42
44.42,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2.0,44.75
44.42,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,3.0,45.04
44.42,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,4.0,45.2
44.42,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,5.0,45.39
44.42,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,6.0,45.71
44.42,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,7.0,45.84
44.42,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,8.0,46.04
44.42,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,9.0,46.23
44.42,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,10.0,46.36
44.75,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,44.75
44.75,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2.0,45.04
44.75,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,3.0,45.2
44.75,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,4.0,45.39
44.75,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,5.0,45.71
44.75,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,6.0,45.84
44.75,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,7.0,46.04
44.75,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,8.0,46.23
44.75,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,9.0,46.36
44.75,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,10.0,46.68
45.04,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,45.04
45.04,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2.0,45.2
45.04,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,3.0,45.39
45.04,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,4.0,45.71
45.04,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,5.0,45.84
45.04,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,6.0,46.04
45.04,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,7.0,46.23
45.04,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,8.0,46.36
45.04,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,9.0,46.68
45.04,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,10.0,46.87
45.2,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,45.2
45.2,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2.0,45.39
45.2,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,3.0,45.71
45.2,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,4.0,45.84
45.2,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,5.0,46.04
45.2,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,6.0,46.23
45.2,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,7.0,46.36
45.2,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,8.0,46.68
45.2,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,9.0,46.87
45.2,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,10.0,47.03
45.39,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1.0,45.39
45.39,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,2.0,45.71
45.39,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,3.0,45.84
45.39,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,4.0,46.04
