X0,U1,U2,U3,U4,T,Y
30.57,10.0,10.0,10.0,10.0,3.0,30.57
30.57,10.0,10.0,10.0,10.0,4.0,30.53
30.57,10.0,10.0,10.0,10.0,1.0,30.57
30.57,10.0,10.0,10.0,10.0,2.0,30.57
30.57,10.0,10.0,10.0,10.0,3.0,30.53
30.57,10.0,10.0,10.0,10.0,4.0,30.34
30.57,10.0,10.0,10.0,10.0,1.0,30.57
30.57,10.0,10.0,10.0,10.0,2.0,30.53
30.57,10.0,10.0,10.0,10.0,3.0,30.34
30.57,10.0,10.0,10.0,10.0,4.0,30.24
30.53,10.0,10.0,10.0,10.0,1.0,30.53
30.53,10.0,10.0,10.0,10.0,2.0,30.34
30.53,10.0,10.0,10.0,10.0,3.0,30.24
30.53,10.0,10.0,10.0,10.0,4.0,30.24
30.34,10.0,10.0,10.0,10.0,1.0,30.34
30.34,10.0,10.0,10.0,10.0,2.0,30.24
30.34,10.0,10.0,10.0,10.0,3.0,30.24
30.34,10.0,10.0,10.0,10.0,4.0,30.24
30.24,10.0,10.0,10.0,10.0,1.0,30.24
30.24,10.0,10.0,10.0,10.0,2.0,30.24
30.24,10.0,10.0,10.0,10.0,3.0,30.24
30.24,10.0,10.0,10.0,10.0,4.0,30.24
30.24,10.0,10.0,10.0,10.0,1.0,30.24
30.24,10.0,10.0,10.0,10.0,2.0,30.24
30.24,10.0,10.0,10.0,10.0,3.0,30.24
30.24,10.0,10.0,10.0,10.0,4.0,30.15
30.24,10.0,10.0,10.0,10.0,1.0,30.24
30.24,10.0,10.0,10.0,10.0,2.0,30.24
30.24,10.0,10.0,10.0,10.0,3.0,30.15
30.24,10.0,10.0,10.0,10.0,4.0,30.15
30.24,10.0,10.0,10.0,10.0,1.0,30.24
30.24,10.0,10.0,10.0,10.0,2.0,30.15
30.24,10.0,10.0,10.0,10.0,3.0,30.15
30.24,10.0,10.0,10.0,10.0,4.0,30.02
30.15,10.0,10.0,10.0,10.0,1.0,30.15
30.15,10.0,10.0,10.0,10.0,2.0,30.15
30.15,10.0,10.0,10.0,10.0,3.0,30.02
30.15,10.0,10.0,10.0,10.0,4.0,29.92
30.15,10.0,10.0,10.0,10.0,1.0,30.15
30.15,10.0,10.0,10.0,10.0,2.0,30.02
30.15,10.0,10.0,10.0,10.0,3.0,29.92
30.15,10.0,10.0,10.0,10.0,4.0,29.92
30.02,10.0,10.0,10.0,10.0,1.0,30.02
30.02,10.0,10.0,10.0,10.0,2.0,29.92
30.02,10.0,10.0,10.0,10.0,3.0,29.92
30.02,10.0,10.0,10.0,10.0,4.0,29.92
29.92,10.0,10.0,10.0,10.0,1.0,29.92
29.92,10.0,10.0,10.0,10.0,2.0,29.92
29.92,10.0,10.0,10.0,10.0,3.0,29.92
29.92,10.0,10.0,10.0,10.0,4.0,29.92
29.92,10.0,10.0,10.0,10.0,1.0,29.92
29.92,10.0,10.0,10.0,10.0,2.0,29.92
29.92,10.0,10.0,10.0,10.0,3.0,29.92
29.92,10.0,10.0,10.0,10.0,4.0,29.92
29.92,10.0,10.0,10.0,10.0,1.0,29.92
29.92,10.0,10.0,10.0,10.0,2.0,29.92
29.92,10.0,10.0,10.0,10.0,3.0,29.92
29.92,10.0,10.0,10.0,10.0,4.0,29.86
29.92,10.0,10.0,10.0,10.0,1.0,29.92
29.92,10.0,10.0,10.0,10.0,2.0,29.92
29.92,10.0,10.0,10.0,10.0,3.0,29.86
29.92,10.0,10.0,10.0,10.0,4.0,29.6
29.92,10.0,10.0,10.0,10.0,1.0,29.92
29.92,10.0,10.0,10.0,10.0,2.0,29.86
29.92,10.0,10.0,10.0,10.0,3.0,29.6
29.92,10.0,10.0,10.0,10.0,4.0,29.6
29.86,10.0,10.0,10.0,10.0,1.0,29.86
29.86,10.0,10.0,10.0,10.0,2.0,29.6
29.86,10.0,10.0,10.0,10.0,3.0,29.6
29.86,10.0,10.0,10.0,10.0,4.0,29.6
29.6,10.0,10.0,10.0,10.0,1.0,29.6
29.6,10.0,10.0,10.0,10.0,2.0,29.6
29.6,10.0,10.0,10.0,10.0,3.0,29.6
29.6,10.0,10.0,10.0,10.0,4.0,29.6
29.6,10.0,10.0,10.0,10.0,1.0,29.6
29.6,10.0,10.0,10.0,10.0,2.0,29.6
29.6,10.0,10.0,10.0,10.0,3.0,29.6
29.6,10.0,10.0,10.0,10.0,4.0,29.6
29.6,10.0,10.0,10.0,10.0,1.0,29.6
29.6,10.0,10.0,10.0,10.0,2.0,29.6
29.6,10.0,10.0,10.0,10.0,3.0,29.6
29.6,10.0,10.0,10.0,10.0,4.0,29.6
29.6,10.0,10.0,10.0,10.0,1.0,29.6
29.6,10.0,10.0,10.0,10.0,2.0,29.6
29.6,10.0,10.0,10.0,10.0,3.0,29.6
29.6,10.0,10.0,10.0,10.0,4.0,29.6
29.6,10.0,10.0,10.0,10.0,1.0,29.6
29.6,10.0,10.0,10.0,10.0,2.0,29.6
29.6,10.0,10.0,10.0,10.0,3.0,29.6
29.6,10.0,10.0,10.0,10.0,4.0,29.34
29.6,10.0,10.0,10.0,10.0,1.0,29.6
29.6,10.0,10.0,10.0,10.0,2.0,29.6
29.6,10.0,10.0,10.0,10.0,3.0,29.34
29.6,10.0,10.0,10.0,10.0,4.0,29.31
29.6,10.0,10.0,10.0,10.0,1.0,29.6
29.6,10.0,10.0,10.0,10.0,2.0,29.34
29.6,10.0,10.0,10.0,10.0,3.0,29.31
29.6,10.0,10.0,10.0,10.0,4.0,29.31
29.34,10.0,10.0,10.0,10.0,1.0,29.34
29.34,10.0,10.0,10.0,10.0,2.0,29.31
29.34,10.0,10.0,10.0,10.0,3.0,29.31
29.34,10.0,10.0,10.0,10.0,4.0,29.28
29.31,10.0,10.0,10.0,10.0,1.0,29.31
29.31,10.0,10.0,10.0,10.0,2.0,29.31
29.31,10.0,10.0,10.0,10.0,3.0,29.28
29.31,10.0,10.0,10.0,10.0,4.0,29.28
29.31,10.0,10.0,10.0,10.0,1.0,29.31
29.31,10.0,10.0,10.0,10.0,2.0,29.28
29.31,10.0,10.0,10.0,10.0,3.0,29.28
29.31,10.0,10.0,10.0,10.0,4.0,29.28
29.28,10.0,10.0,10.0,10.0,1.0,29.28
29.28,10.0,10.0,10.0,10.0,2.0,29.28
29.28,10.0,10.0,10.0,10.0,3.0,29.28
29.28,10.0,10.0,10.0,10.0,4.0,29.28
29.28,10.0,10.0,10.0,10.0,1.0,29.28
29.28,10.0,10.0,10.0,10.0,2.0,29.28
29.28,10.0,10.0,10.0,10.0,3.0,29.28
29.28,10.0,10.0,10.0,10.0,4.0,29.28
29.28,10.0,10.0,10.0,10.0,1.0,29.28
29.28,10.0,10.0,10.0,10.0,2.0,29.28
29.28,10.0,10.0,10.0,10.0,3.0,29.28
29.28,10.0,10.0,10.0,10.0,4.0,29.28
29.28,10.0,10.0,10.0,10.0,1.0,29.28
29.28,10.0,10.0,10.0,10.0,2.0,29.28
29.28,10.0,10.0,10.0,10.0,3.0,29.28
29.28,10.0,10.0,10.0,10.0,4.0,29.28
29.28,10.0,10.0,10.0,10.0,1.0,29.28
29.28,10.0,10.0,10.0,10.0,2.0,29.28
29.28,10.0,10.0,10.0,10.0,3.0,29.28
29.28,10.0,10.0,10.0,10.0,4.0,29.28
29.28,10.0,10.0,10.0,10.0,1.0,29.28
29.28,10.0,10.0,10.0,10.0,2.0,29.28
29.28,10.0,10.0,10.0,10.0,3.0,29.28
29.28,10.0,10.0,10.0,10.0,4.0,29.28
29.28,10.0,10.0,10.0,10.0,1.0,29.28
29.28,10.0,10.0,10.0,10.0,2.0,29.28
29.28,10.0,10.0,10.0,10.0,3.0,29.28
29.28,10.0,10.0,10.0,10.0,4.0,29.28
29.28,10.0,10.0,10.0,10.0,1.0,29.28
29.28,10.0,10.0,10.0,10.0,2.0,29.28
29.28,10.0,10.0,10.0,10.0,3.0,29.28
29.28,10.0,10.0,10.0,10.0,4.0,29.12
29.28,10.0,10.0,10.0,10.0,1.0,29.28
29.28,10.0,10.0,10.0,10.0,2.0,29.28
29.28,10.0,10.0,10.0,10.0,3.0,29.12
29.28,10.0,10.0,10.0,10.0,4.0,28.96
29.28,10.0,10.0,10.0,10.0,1.0,29.28
29.28,10.0,10.0,10.0,10.0,2.0,29.12
29.28,10.0,10.0,10.0,10.0,3.0,28.96
29.28,10.0,10.0,10.0,10.0,4.0,28.96
29.12,10.0,10.0,10.0,10.0,1.0,29.12
29.12,10.0,10.0,10.0,10.0,2.0,28.96
29.12,10.0,10.0,10.0,10.0,3.0,28.96
29.12,10.0,10.0,10.0,10.0,4.0,28.96
28.96,10.0,10.0,10.0,10.0,1.0,28.96
28.96,10.0,10.0,10.0,10.0,2.0,28.96
28.96,10.0,10.0,10.0,10.0,3.0,28.96
28.96,10.0,10.0,10.0,10.0,4.0,28.96
28.96,10.0,10.0,10.0,10.0,1.0,28.96
28.96,10.0,10.0,10.0,10.0,2.0,28.96
28.96,10.0,10.0,10.0,10.0,3.0,28.96
28.96,10.0,10.0,10.0,10.0,4.0,28.96
28.96,10.0,10.0,10.0,10.0,1.0,28.96
28.96,10.0,10.0,10.0,10.0,2.0,28.96
28.96,10.0,10.0,10.0,10.0,3.0,28.96
28.96,10.0,10.0,10.0,10.0,4.0,28.96
28.96,10.0,10.0,10.0,10.0,1.0,28.96
28.96,10.0,10.0,10.0,10.0,2.0,28.96
28.96,10.0,10.0,10.0,10.0,3.0,28.96
28.96,10.0,10.0,10.0,10.0,4.0,28.96
28.96,10.0,10.0,10.0,10.0,1.0,28.96
28.96,10.0,10.0,10.0,10.0,2.0,28.96
28.96,10.0,10.0,10.0,10.0,3.0,28.96
28.96,10.0,10.0,10.0,10.0,4.0,28.96
28.96,10.0,10.0,10.0,10.0,1.0,28.96
28.96,10.0,10.0,10.0,10.0,2.0,28.96
28.96,10.0,10.0,10.0,10.0,3.0,28.96
28.96,10.0,10.0,10.0,10.0,4.0,28.96
28.96,10.0,10.0,10.0,10.0,1.0,28.96
28.96,10.0,10.0,10.0,10.0,2.0,28.96
28.96,10.0,10.0,10.0,10.0,3.0,28.96
28.96,10.0,10.0,10.0,10.0,4.0,28.96
28.96,10.0,10.0,10.0,10.0,1.0,28.96
28.96,10.0,10.0,10.0,10.0,2.0,28.96
28.96,10.0,10.0,10.0,10.0,3.0,28.96
28.96,10.0,10.0,10.0,10.0,4.0,28.83
28.96,10.0,10.0,10.0,10.0,1.0,28.96
28.96,10.0,10.0,10.0,10.0,2.0,28.96
28.96,10.0,10.0,10.0,10.0,3.0,28.83
28.96,10.0,10.0,10.0,10.0,4.0,28.73
28.96,10.0,10.0,10.0,10.0,1.0,28.96
28.96,10.0,10.0,10.0,10.0,2.0,28.83
28.96,10.0,10.0,10.0,10.0,3.0,28.73
28.96,10.0,10.0,10.0,10.0,4.0,28.7
28.83,10.0,10.0,10.0,10.0,1.0,28.83
28.83,10.0,10.0,10.0,10.0,2.0,28.73
28.83,10.0,10.0,10.0,10.0,3.0,28.7
28.83,10.0,10.0,10.0,10.0,4.0,28.63
28.73,10.0,10.0,10.0,10.0,1.0,28.73
28.73,10.0,10.0,10.0,10.0,2.0,28.7
28.73,10.0,10.0,10.0,10.0,3.0,28.63
28.73,10.0,10.0,10.0,10.0,4.0,28.63
28.7,10.0,10.0,10.0,10.0,1.0,28.7
28.7,10.0,10.0,10.0,10.0,2.0,28.63
28.7,10.0,10.0,10.0,10.0,3.0,28.63
28.7,10.0,10.0,10.0,10.0,4.0,28.63
28.63,10.0,10.0,10.0,10.0,1.0,28.63
28.63,10.0,10.0,10.0,10.0,2.0,28.63
28.63,10.0,10.0,10.0,10.0,3.0,28.63
28.63,10.0,10.0,10.0,10.0,4.0,28.63
28.63,10.0,10.0,10.0,10.0,1.0,28.63
28.63,10.0,10.0,10.0,10.0,2.0,28.63
28.63,10.0,10.0,10.0,10.0,3.0,28.63
28.63,10.0,10.0,10.0,10.0,4.0,28.63
28.63,10.0,10.0,10.0,10.0,1.0,28.63
28.63,10.0,10.0,10.0,10.0,2.0,28.63
28.63,10.0,10.0,10.0,10.0,3.0,28.63
28.63,10.0,10.0,10.0,10.0,4.0,28.63
28.63,10.0,10.0,10.0,10.0,1.0,28.63
28.63,10.0,10.0,10.0,10.0,2.0,28.63
28.63,10.0,10.0,10.0,10.0,3.0,28.63
28.63,10.0,10.0,10.0,10.0,4.0,28.63
28.63,10.0,10.0,10.0,10.0,1.0,28.63
28.63,10.0,10.0,10.0,10.0,2.0,28.63
28.63,10.0,10.0,10.0,10.0,3.0,28.63
28.63,10.0,10.0,10.0,10.0,4.0,28.63
28.63,10.0,10.0,10.0,10.0,1.0,28.63
28.63,10.0,10.0,10.0,10.0,2.0,28.63
28.63,10.0,10.0,10.0,10.0,3.0,28.63
28.63,10.0,10.0,10.0,10.0,4.0,28.63
28.63,10.0,10.0,10.0,10.0,1.0,28.63
28.63,10.0,10.0,10.0,10.0,2.0,28.63
28.63,10.0,10.0,10.0,10.0,3.0,28.63
28.63,10.0,10.0,10.0,10.0,4.0,28.54
28.63,10.0,10.0,10.0,10.0,1.0,28.63
28.63,10.0,10.0,10.0,10.0,2.0,28.63
28.63,10.0,10.0,10.0,10.0,3.0,28.54
28.63,10.0,10.0,10.0,10.0,4.0,28.5
28.63,10.0,10.0,10.0,10.0,1.0,28.63
28.63,10.0,10.0,10.0,10.0,2.0,28.54
28.63,10.0,10.0,10.0,10.0,3.0,28.5
28.63,10.0,10.0,10.0,10.0,4.0,28.63
28.54,10.0,10.0,10.0,10.0,1.0,28.54
28.54,10.0,10.0,10.0,10.0,2.0,28.5
28.54,10.0,10.0,10.0,10.0,3.0,28.63
28.54,10.0,10.0,10.0,10.0,4.0,28.63
28.5,10.0,10.0,10.0,10.0,1.0,28.5
28.5,10.0,10.0,10.0,10.0,2.0,28.63
28.5,10.0,10.0,10.0,10.0,3.0,28.63
28.5,10.0,10.0,10.0,10.0,4.0,28.63
28.63,10.0,10.0,10.0,10.0,1.0,28.63
28.63,10.0,10.0,10.0,10.0,2.0,28.63
28.63,10.0,10.0,10.0,10.0,3.0,28.63
28.63,10.0,10.0,10.0,10.0,4.0,28.5
28.63,10.0,10.0,10.0,10.0,1.0,28.63
28.63,10.0,10.0,10.0,10.0,2.0,28.63
28.63,10.0,10.0,10.0,10.0,3.0,28.5
28.63,10.0,10.0,10.0,10.0,4.0,28.34
28.63,10.0,10.0,10.0,10.0,1.0,28.63
28.63,10.0,10.0,10.0,10.0,2.0,28.5
28.63,10.0,10.0,10.0,10.0,3.0,28.34
28.63,10.0,10.0,10.0,10.0,4.0,28.31
28.5,10.0,10.0,10.0,10.0,1.0,28.5
28.5,10.0,10.0,10.0,10.0,2.0,28.34
28.5,10.0,10.0,10.0,10.0,3.0,28.31
28.5,10.0,10.0,10.0,10.0,4.0,28.37
28.34,10.0,10.0,10.0,10.0,1.0,28.34
28.34,10.0,10.0,10.0,10.0,2.0,28.31
28.34,10.0,10.0,10.0,10.0,3.0,28.37
28.34,10.0,10.0,10.0,10.0,4.0,28.31
28.31,10.0,10.0,10.0,10.0,1.0,28.31
28.31,10.0,10.0,10.0,10.0,2.0,28.37
28.31,10.0,10.0,10.0,10.0,3.0,28.31
28.31,10.0,10.0,10.0,10.0,4.0,28.31
28.37,10.0,10.0,10.0,10.0,1.0,28.37
28.37,10.0,10.0,10.0,10.0,2.0,28.31
28.37,10.0,10.0,10.0,10.0,3.0,28.31
28.37,10.0,10.0,10.0,10.0,4.0,28.31
28.31,10.0,10.0,10.0,10.0,1.0,28.31
28.31,10.0,10.0,10.0,10.0,2.0,28.31
28.31,10.0,10.0,10.0,10.0,3.0,28.31
28.31,10.0,10.0,10.0,10.0,4.0,28.37
28.31,10.0,10.0,10.0,10.0,1.0,28.31
28.31,10.0,10.0,10.0,10.0,2.0,28.31
28.31,10.0,10.0,10.0,10.0,3.0,28.37
28.31,10.0,10.0,10.0,10.0,4.0,28.31
28.31,10.0,10.0,10.0,10.0,1.0,28.31
28.31,10.0,10.0,10.0,10.0,2.0,28.37
28.31,10.0,10.0,10.0,10.0,3.0,28.31
28.31,10.0,10.0,10.0,10.0,4.0,28.31
28.37,10.0,10.0,10.0,10.0,1.0,28.37
28.37,10.0,10.0,10.0,10.0,2.0,28.31
28.37,10.0,10.0,10.0,10.0,3.0,28.31
28.37,10.0,10.0,10.0,10.0,4.0,28.31
28.31,10.0,10.0,10.0,40.0,1.0,28.31
28.31,10.0,10.0,10.0,40.0,2.0,28.31
28.31,10.0,10.0,10.0,40.0,3.0,28.31
28.31,10.0,10.0,10.0,40.0,4.0,28.31
28.31,10.0,10.0,40.0,40.0,1.0,28.31
28.31,10.0,10.0,40.0,40.0,2.0,28.31
28.31,10.0,10.0,40.0,40.0,3.0,28.31
28.31,10.0,10.0,40.0,40.0,4.0,28.31
28.31,10.0,40.0,40.0,40.0,1.0,28.31
28.31,10.0,40.0,40.0,40.0,2.0,28.31
28.31,10.0,40.0,40.0,40.0,3.0,28.31
28.31,10.0,40.0,40.0,40.0,4.0,28.31
28.31,40.0,40.0,40.0,40.0,1.0,28.31
28.31,40.0,40.0,40.0,40.0,2.0,28.31
28.31,40.0,40.0,40.0,40.0,3.0,28.31
28.31,40.0,40.0,40.0,40.0,4.0,28.34
28.31,40.0,40.0,40.0,40.0,1.0,28.31
28.31,40.0,40.0,40.0,40.0,2.0,28.31
28.31,40.0,40.0,40.0,40.0,3.0,28.34
28.31,40.0,40.0,40.0,40.0,4.0,28.63
28.31,40.0,40.0,40.0,40.0,1.0,28.31
28.31,40.0,40.0,40.0,40.0,2.0,28.34
28.31,40.0,40.0,40.0,40.0,3.0,28.63
28.31,40.0,40.0,40.0,40.0,4.0,28.96
28.34,40.0,40.0,40.0,40.0,1.0,28.34
28.34,40.0,40.0,40.0,40.0,2.0,28.63
28.34,40.0,40.0,40.0,40.0,3.0,28.96
28.34,40.0,40.0,40.0,40.0,4.0,29.28
28.63,40.0,40.0,40.0,40.0,1.0,28.63
28.63,40.0,40.0,40.0,40.0,2.0,28.96
28.63,40.0,40.0,40.0,40.0,3.0,29.28
28.63,40.0,40.0,40.0,40.0,4.0,29.6
28.96,40.0,40.0,40.0,40.0,1.0,28.96
28.96,40.0,40.0,40.0,40.0,2.0,29.28
28.96,40.0,40.0,40.0,40.0,3.0,29.6
28.96,40.0,40.0,40.0,40.0,4.0,29.92
29.28,40.0,40.0,40.0,40.0,1.0,29.28
29.28,40.0,40.0,40.0,40.0,2.0,29.6
29.28,40.0,40.0,40.0,40.0,3.0,29.92
29.28,40.0,40.0,40.0,40.0,4.0,30.41
29.6,40.0,40.0,40.0,40.0,1.0,29.6
29.6,40.0,40.0,40.0,40.0,2.0,29.92
29.6,40.0,40.0,40.0,40.0,3.0,30.41
29.6,40.0,40.0,40.0,40.0,4.0,30.86
29.92,40.0,40.0,40.0,40.0,1.0,29.92
29.92,40.0,40.0,40.0,40.0,2.0,30.41
29.92,40.0,40.0,40.0,40.0,3.0,30.86
29.92,40.0,40.0,40.0,40.0,4.0,31.21
30.41,40.0,40.0,40.0,40.0,1.0,30.41
30.41,40.0,40.0,40.0,40.0,2.0,30.86
30.41,40.0,40.0,40.0,40.0,3.0,31.21
30.41,40.0,40.0,40.0,40.0,4.0,31.53
30.86,40.0,40.0,40.0,40.0,1.0,30.86
30.86,40.0,40.0,40.0,40.0,2.0,31.21
30.86,40.0,40.0,40.0,40.0,3.0,31.53
30.86,40.0,40.0,40.0,40.0,4.0,31.86
31.21,40.0,40.0,40.0,40.0,1.0,31.21
31.21,40.0,40.0,40.0,40.0,2.0,31.53
31.21,40.0,40.0,40.0,40.0,3.0,31.86
31.21,40.0,40.0,40.0,40.0,4.0,32.18
31.53,40.0,40.0,40.0,40.0,1.0,31.53
31.53,40.0,40.0,40.0,40.0,2.0,31.86
31.53,40.0,40.0,40.0,40.0,3.0,32.18
31.53,40.0,40.0,40.0,40.0,4.0,32.5
31.86,40.0,40.0,40.0,40.0,1.0,31.86
31.86,40.0,40.0,40.0,40.0,2.0,32.18
31.86,40.0,40.0,40.0,40.0,3.0,32.5
31.86,40.0,40.0,40.0,40.0,4.0,32.82
32.18,40.0,40.0,40.0,40.0,1.0,32.18
32.18,40.0,40.0,40.0,40.0,2.0,32.5
32.18,40.0,40.0,40.0,40.0,3.0,32.82
32.18,40.0,40.0,40.0,40.0,4.0,33.14
32.5,40.0,40.0,40.0,40.0,1.0,32.5
32.5,40.0,40.0,40.0,40.0,2.0,32.82
32.5,40.0,40.0,40.0,40.0,3.0,33.14
32.5,40.0,40.0,40.0,40.0,4.0,33.47
32.82,40.0,40.0,40.0,40.0,1.0,32.82
32.82,40.0,40.0,40.0,40.0,2.0,33.14
32.82,40.0,40.0,40.0,40.0,3.0,33.47
32.82,40.0,40.0,40.0,40.0,4.0,34.08
33.14,40.0,40.0,40.0,40.0,1.0,33.14
33.14,40.0,40.0,40.0,40.0,2.0,33.47
33.14,40.0,40.0,40.0,40.0,3.0,34.08
33.14,40.0,40.0,40.0,40.0,4.0,34.11
33.47,40.0,40.0,40.0,40.0,1.0,33.47
33.47,40.0,40.0,40.0,40.0,2.0,34.08
33.47,40.0,40.0,40.0,40.0,3.0,34.11
33.47,40.0,40.0,40.0,40.0,4.0,34.43
34.08,40.0,40.0,40.0,40.0,1.0,34.08
34.08,40.0,40.0,40.0,40.0,2.0,34.11
34.08,40.0,40.0,40.0,40.0,3.0,34.43
34.08,40.0,40.0,40.0,40.0,4.0,34.76
34.11,40.0,40.0,40.0,40.0,1.0,34.11
34.11,40.0,40.0,40.0,40.0,2.0,34.43
34.11,40.0,40.0,40.0,40.0,3.0,34.76
34.11,40.0,40.0,40.0,40.0,4.0,35.08
34.43,40.0,40.0,40.0,40.0,1.0,34.43
34.43,40.0,40.0,40.0,40.0,2.0,34.76
34.43,40.0,40.0,40.0,40.0,3.0,35.08
34.43,40.0,40.0,40.0,40.0,4.0,35.4
34.76,40.0,40.0,40.0,40.0,1.0,34.76
34.76,40.0,40.0,40.0,40.0,2.0,35.08
34.76,40.0,40.0,40.0,40.0,3.0,35.4
34.76,40.0,40.0,40.0,40.0,4.0,35.69
35.08,40.0,40.0,40.0,40.0,1.0,35.08
35.08,40.0,40.0,40.0,40.0,2.0,35.4
35.08,40.0,40.0,40.0,40.0,3.0,35.69
35.08,40.0,40.0,40.0,40.0,4.0,35.75
35.4,40.0,40.0,40.0,40.0,1.0,35.4
35.4,40.0,40.0,40.0,40.0,2.0,35.69
35.4,40.0,40.0,40.0,40.0,3.0,35.75
35.4,40.0,40.0,40.0,40.0,4.0,36.04
35.69,40.0,40.0,40.0,40.0,1.0,35.69
35.69,40.0,40.0,40.0,40.0,2.0,35.75
35.69,40.0,40.0,40.0,40.0,3.0,36.04
35.69,40.0,40.0,40.0,40.0,4.0,36.66
35.75,40.0,40.0,40.0,40.0,1.0,35.75
35.75,40.0,40.0,40.0,40.0,2.0,36.04
35.75,40.0,40.0,40.0,40.0,3.0,36.66
35.75,40.0,40.0,40.0,40.0,4.0,36.69
36.04,40.0,40.0,40.0,40.0,1.0,36.04
36.04,40.0,40.0,40.0,40.0,2.0,36.66
36.04,40.0,40.0,40.0,40.0,3.0,36.69
36.04,40.0,40.0,40.0,40.0,4.0,37.01
36.66,40.0,40.0,40.0,40.0,1.0,36.66
36.66,40.0,40.0,40.0,40.0,2.0,36.69
36.66,40.0,40.0,40.0,40.0,3.0,37.01
36.66,40.0,40.0,40.0,40.0,4.0,37.21
36.69,40.0,40.0,40.0,40.0,1.0,36.69
36.69,40.0,40.0,40.0,40.0,2.0,37.01
36.69,40.0,40.0,40.0,40.0,3.0,37.21
36.69,40.0,40.0,40.0,40.0,4.0,37.66
37.01,40.0,40.0,40.0,40.0,1.0,37.01
37.01,40.0,40.0,40.0,40.0,2.0,37.21
37.01,40.0,40.0,40.0,40.0,3.0,37.66
37.01,40.0,40.0,40.0,40.0,4.0,37.72
37.21,40.0,40.0,40.0,40.0,1.0,37.21
37.21,40.0,40.0,40.0,40.0,2.0,37.66
37.21,40.0,40.0,40.0,40.0,3.0,37.72
37.21,40.0,40.0,40.0,40.0,4.0,37.98
37.66,40.0,40.0,40.0,40.0,1.0,37.66
37.66,40.0,40.0,40.0,40.0,2.0,37.72
37.66,40.0,40.0,40.0,40.0,3.0,37.98
37.66,40.0,40.0,40.0,40.0,4.0,38.3
37.72,40.0,40.0,40.0,40.0,1.0,37.72
37.72,40.0,40.0,40.0,40.0,2.0,37.98
37.72,40.0,40.0,40.0,40.0,3.0,38.3
37.72,40.0,40.0,40.0,40.0,4.0,38.33
37.98,40.0,40.0,40.0,40.0,1.0,37.98
37.98,40.0,40.0,40.0,40.0,2.0,38.3
37.98,40.0,40.0,40.0,40.0,3.0,38.33
37.98,40.0,40.0,40.0,40.0,4.0,38.62
38.3,40.0,40.0,40.0,40.0,1.0,38.3
38.3,40.0,40.0,40.0,40.0,2.0,38.33
38.3,40.0,40.0,40.0,40.0,3.0,38.62
38.3,40.0,40.0,40.0,40.0,4.0,38.62
38.33,40.0,40.0,40.0,40.0,1.0,38.33
38.33,40.0,40.0,40.0,40.0,2.0,38.62
38.33,40.0,40.0,40.0,40.0,3.0,38.62
38.33,40.0,40.0,40.0,40.0,4.0,38.95
38.62,40.0,40.0,40.0,40.0,1.0,38.62
38.62,40.0,40.0,40.0,40.0,2.0,38.62
38.62,40.0,40.0,40.0,40.0,3.0,38.95
38.62,40.0,40.0,40.0,40.0,4.0,38.95
38.62,40.0,40.0,40.0,40.0,1.0,38.62
38.62,40.0,40.0,40.0,40.0,2.0,38.95
38.62,40.0,40.0,40.0,40.0,3.0,38.95
38.62,40.0,40.0,40.0,40.0,4.0,39.27
38.95,40.0,40.0,40.0,40.0,1.0,38.95
38.95,40.0,40.0,40.0,40.0,2.0,38.95
38.95,40.0,40.0,40.0,40.0,3.0,39.27
38.95,40.0,40.0,40.0,40.0,4.0,39.27
38.95,40.0,40.0,40.0,40.0,1.0,38.95
38.95,40.0,40.0,40.0,40.0,2.0,39.27
38.95,40.0,40.0,40.0,40.0,3.0,39.27
38.95,40.0,40.0,40.0,40.0,4.0,39.27
39.27,40.0,40.0,40.0,40.0,1.0,39.27
39.27,40.0,40.0,40.0,40.0,2.0,39.27
39.27,40.0,40.0,40.0,40.0,3.0,39.27
39.27,40.0,40.0,40.0,40.0,4.0,39.4
39.27,40.0,40.0,40.0,40.0,1.0,39.27
39.27,40.0,40.0,40.0,40.0,2.0,39.27
39.27,40.0,40.0,40.0,40.0,3.0,39.4
39.27,40.0,40.0,40.0,40.0,4.0,39.59
39.27,40.0,40.0,40.0,40.0,1.0,39.27
39.27,40.0,40.0,40.0,40.0,2.0,39.4
39.27,40.0,40.0,40.0,40.0,3.0,39.59
39.27,40.0,40.0,40.0,40.0,4.0,39.91
39.4,40.0,40.0,40.0,40.0,1.0,39.4
39.4,40.0,40.0,40.0,40.0,2.0,39.59
39.4,40.0,40.0,40.0,40.0,3.0,39.91
39.4,40.0,40.0,40.0,40.0,4.0,40.2
39.59,40.0,40.0,40.0,40.0,1.0,39.59
39.59,40.0,40.0,40.0,40.0,2.0,39.91
39.59,40.0,40.0,40.0,40.0,3.0,40.2
39.59,40.0,40.0,40.0,40.0,4.0,40.23
39.91,40.0,40.0,40.0,40.0,1.0,39.91
39.91,40.0,40.0,40.0,40.0,2.0,40.2
39.91,40.0,40.0,40.0,40.0,3.0,40.23
39.91,40.0,40.0,40.0,40.0,4.0,40.43
40.2,40.0,40.0,40.0,40.0,1.0,40.2
40.2,40.0,40.0,40.0,40.0,2.0,40.23
40.2,40.0,40.0,40.0,40.0,3.0,40.43
40.2,40.0,40.0,40.0,40.0,4.0,40.33
40.23,40.0,40.0,40.0,40.0,1.0,40.23
